uf,ano,setor,quantidade,proporcao
PI,2012,Comércio de Varejo,6944,0.00010581384123977128
SE,2008,Serviços Comerciais,6937,0.00010570717406110216
CE,2021,Transportes,6934,0.00010566145955595825
SC,2018,Transportes,6934,0.00010566145955595825
MA,2023,Serviços Comerciais,6931,0.00010561574505081434
ES,2019,Serviços Comerciais,6930,0.00010560050688243303
MG,2018,Serviços Públicos,6929,0.00010558526871405173
RS,1993,Industrias de Processamento,6917,0.00010540241069347609
SP,1992,Consumo de Serviços,6914,0.00010535669618833217
MG,1983,Miscelânea,6913,0.00010534145801995087
RS,1989,Industrias de Processamento,6913,0.00010534145801995087
BA,2017,Transportes,6912,0.00010532621985156957
RJ,2011,Transportes,6909,0.00010528050534642566
SE,2022,Comércio de Varejo,6905,0.00010521955267290044
ES,2024,Industrias de Processamento,6903,0.00010518907633613784
SP,2013,Financeiro,6902,0.00010517383816775653
ES,2019,Serviços de Saúde,6899,0.00010512812366261263
PE,2018,Serviços de Saúde,6898,0.00010511288549423133
CE,2015,Industrias de Processamento,6892,0.00010502145648394351
DF,2025,Consumo de Serviços,6889,0.0001049757419787996
DF,2025,Serviços Comerciais,6888,0.0001049605038104183
AM,2016,Comércio de Varejo,6879,0.00010482336029498656
RS,1995,Industrias de Processamento,6878,0.00010480812212660526
PE,2002,Comércio de Varejo,6877,0.00010479288395822396
SP,1985,Industrias de Processamento,6876,0.00010477764578984265
MT,1986,Comércio de Varejo,6868,0.00010465574044279222
ES,2020,Serviços de Saúde,6864,0.00010459478776926701
GO,2012,Industrias de Processamento,6864,0.00010459478776926701
SP,2007,Serviços de Tecnologia,6861,0.0001045490732641231
SP,2012,Financeiro,6860,0.0001045338350957418
PE,2010,Serviços Comerciais,6854,0.00010444240608545397
PB,2024,Consumo de Serviços,6850,0.00010438145341192876
RS,1994,Industrias de Processamento,6849,0.00010436621524354746
PE,1989,Comércio de Varejo,6840,0.00010422907172811572
RS,2021,Serviços Públicos,6838,0.00010419859539135312
MG,1993,Miscelânea,6829,0.00010406145187592138
RS,2013,Transportes,6828,0.00010404621370754008
MG,1986,Industrias de Processamento,6802,0.00010365002132962619
SP,1990,Consumo de Serviços,6795,0.00010354335415095706
PA,2023,Transportes,6790,0.00010346716330905054
ES,2017,Miscelânea,6788,0.00010343668697228794
PA,2019,Miscelânea,6785,0.00010339097246714403
SC,1999,Serviços Comerciais,6777,0.0001032690671200936
PI,2016,Comércio de Varejo,6775,0.000103238590783331
ES,2021,Transportes,6772,0.0001031928762781871
GO,2011,Industrias de Processamento,6770,0.00010316239994142449
SP,1995,Serviços Industriais,6763,0.00010305573276275536
RS,1973,Serviços Comerciais,6760,0.00010301001825761145
SC,1978,Serviços Comerciais,6760,0.00010301001825761145
PR,1992,Serviços Comerciais,6746,0.0001027966839002732
PE,2003,Comércio de Varejo,6739,0.00010269001672160408
RJ,2020,Serviços Públicos,6733,0.00010259858771131625
ES,2014,Serviços Industriais,6731,0.00010256811137455365
SC,2015,Serviços de Saúde,6730,0.00010255287320617234
GO,2017,Industrias de Processamento,6730,0.00010255287320617234
MT,2025,Transportes,6720,0.00010240049152235931
SP,2011,Financeiro,6716,0.0001023395388488341
GO,1988,Comércio de Varejo,6713,0.00010229382434369018
PR,2014,Transportes,6713,0.00010229382434369018
PE,2013,Serviços Comerciais,6711,0.00010226334800692758
ES,2016,Serviços Industriais,6705,0.00010217191899663975
DF,2022,Serviços Industriais,6691,0.0001019585846393015
MG,1993,Industrias de Processamento,6688,0.0001019128701341576
MG,2021,Consumo Duráveis,6688,0.0001019128701341576
RJ,1977,Comércio de Varejo,6687,0.00010189763196577629
DF,2021,Serviços Industriais,6678,0.00010176048845034456
SP,2010,Financeiro,6676,0.00010173001211358195
ES,2016,Miscelânea,6672,0.00010166905944005674
PI,2011,Comércio de Varejo,6671,0.00010165382127167543
PA,2020,Serviços Industriais,6653,0.00010137953424081197
MA,2022,Serviços Comerciais,6653,0.00010137953424081197
DF,2018,Serviços de Saúde,6652,0.00010136429607243067
GO,1995,Comércio de Varejo,6647,0.00010128810523052416
GO,2011,Serviços Industriais,6645,0.00010125762889376155
RO,2020,Comércio de Varejo,6640,0.00010118143805185504
CE,2014,Miscelânea,6640,0.00010118143805185504
PE,2013,Miscelânea,6639,0.00010116619988347373
RJ,2019,Serviços Públicos,6636,0.00010112048537832982
GO,2016,Industrias de Processamento,6635,0.00010110524720994852
ES,2022,Industrias de Processamento,6628,0.00010099858003127939
PR,2015,Transportes,6624,0.00010093762735775418
SP,2003,Serviços de Tecnologia,6622,0.00010090715102099157
SC,2001,Serviços Comerciais,6621,0.00010089191285261027
CE,2013,Miscelânea,6614,0.00010078524567394114
PE,1987,Comércio de Varejo,6603,0.0001006176258217468
SP,2009,Financeiro,6603,0.0001006176258217468
TO,2022,Comércio de Varejo,6596,0.00010051095864307768
PR,1977,Comércio de Varejo,6596,0.00010051095864307768
RO,2008,Serviços Comerciais,6590,0.00010041952963278986
SP,2020,Serviços de Distribuição,6586,0.00010035857695926464
SP,2003,Consumo de Serviços,6585,0.00010034333879088334
RS,1980,Comércio de Varejo,6580,0.00010026714794897682
DF,2024,Serviços Industriais,6576,0.00010020619527545161
SP,1996,Transportes,6568,0.00010008428992840118
SC,1990,Serviços Comerciais,6564,0.00010002333725487596
MS,2020,Serviços Industriais,6563,0.00010000809908649466
SP,2014,Financeiro,6562,9.999286091811336e-05
SP,2018,Serviços de Distribuição,6559,9.994714641296945e-05
SC,1989,Serviços Comerciais,6556,9.990143190782554e-05
DF,2020,Serviços de Saúde,6537,9.961190670858077e-05
DF,2023,Serviços Industriais,6526,9.944428685638643e-05
PR,2012,Transportes,6522,9.938333418286121e-05
PE,2013,Industrias de Processamento,6515,9.92766670041921e-05
MG,1996,Industrias de Processamento,6510,9.920047616228558e-05
PR,1982,Comércio de Varejo,6508,9.916999982552298e-05
GO,1987,Comércio de Varejo,6506,9.913952348876037e-05
SC,2012,Miscelânea,6506,9.913952348876037e-05
ES,2015,Miscelânea,6487,9.88499982895156e-05
CE,2018,Industrias de Processamento,6479,9.872809294246517e-05
PR,1975,Serviços Comerciais,6474,9.865190210055866e-05
SP,1989,Consumo de Serviços,6471,9.860618759541475e-05
AM,2021,Miscelânea,6471,9.860618759541475e-05
SC,1979,Serviços Comerciais,6470,9.859094942703344e-05
BA,2014,Consumo de Serviços,6463,9.848428224836432e-05
CE,2011,Serviços Comerciais,6448,9.825570972264476e-05
SP,2007,Serviços de Saúde,6436,9.807285170206912e-05
RS,2012,Transportes,6424,9.788999368149348e-05
SC,2000,Serviços Comerciais,6420,9.782904100796826e-05
SP,1999,Consumo de Serviços,6403,9.75699921454861e-05
ES,2025,Serviços Industriais,6395,9.744808679843569e-05
ES,2013,Serviços Industriais,6394,9.743284863005438e-05
ES,2018,Serviços Comerciais,6393,9.741761046167308e-05
CE,2019,Transportes,6389,9.735665778814787e-05
MG,2010,Transportes,6387,9.732618145138526e-05
SC,1988,Comércio de Varejo,6380,9.721951427271613e-05
SC,1998,Serviços Comerciais,6380,9.721951427271613e-05
RJ,2021,Consumo Duráveis,6380,9.721951427271613e-05
SC,2003,Serviços Comerciais,6374,9.712808526242831e-05
TO,2023,Comércio de Varejo,6373,9.711284709404701e-05
SE,2024,Comércio de Varejo,6373,9.711284709404701e-05
DF,2018,Miscelânea,6372,9.70976089256657e-05
MA,2024,Consumo de Serviços,6372,9.70976089256657e-05
CE,2018,Serviços de Saúde,6372,9.70976089256657e-05
RO,2023,Comércio de Varejo,6362,9.694522724185267e-05
CE,2014,Serviços Comerciais,6361,9.692998907347137e-05
BA,2025,Industrias de Processamento,6355,9.683856006318354e-05
MS,2021,Miscelânea,6350,9.676236922127703e-05
PE,2010,Industrias de Processamento,6346,9.670141654775181e-05
SC,1995,Serviços Comerciais,6346,9.670141654775181e-05
PE,1992,Comércio de Varejo,6345,9.668617837937051e-05
MT,2025,Consumo de Serviços,6338,9.657951120070138e-05
BA,2013,Consumo de Serviços,6336,9.654903486393878e-05
MT,2025,Serviços Comerciais,6312,9.618331882278749e-05
ES,2023,Industrias de Processamento,6310,9.615284248602488e-05
SP,2017,Serviços de Distribuição,6308,9.612236614926228e-05
RS,1997,Industrias de Processamento,6308,9.612236614926228e-05
ES,2019,Industrias de Processamento,6307,9.610712798088097e-05
MS,2019,Serviços Industriais,6304,9.606141347573706e-05
RS,2014,Transportes,6303,9.604617530735576e-05
PA,2021,Serviços de Saúde,6303,9.604617530735576e-05
RN,2024,Consumo de Serviços,6291,9.586331728678012e-05
TO,2020,Comércio de Varejo,6267,9.549760124562884e-05
SC,1987,Comércio de Varejo,6266,9.548236307724754e-05
RJ,1978,Comércio de Varejo,6263,9.543664857210363e-05
MA,2023,Consumo de Serviços,6261,9.540617223534102e-05
PR,1980,Comércio de Varejo,6260,9.539093406695972e-05
DF,2023,Transportes,6252,9.526902871990929e-05
MT,2019,Miscelânea,6248,9.520807604638407e-05
CE,2015,Serviços Comerciais,6245,9.516236154124016e-05
PE,2025,Serviços de Saúde,6221,9.479664550008888e-05
SP,2007,Financeiro,6218,9.475093099494497e-05
PA,2020,Consumo de Serviços,6217,9.473569282656366e-05
PE,2015,Industrias de Processamento,6216,9.472045465818236e-05
MA,2009,Comércio de Varejo,6205,9.455283480598802e-05
ES,2018,Consumo de Serviços,6204,9.453759663760672e-05
DF,2022,Transportes,6198,9.44461676273189e-05
CE,2012,Industrias de Processamento,6189,9.430902411188716e-05
PB,2021,Miscelânea,6186,9.426330960674325e-05
RO,2016,Serviços Comerciais,6185,9.424807143836195e-05
CE,2025,Serviços de Saúde,6165,9.394330807073588e-05
RJ,1979,Comércio de Varejo,6160,9.386711722882936e-05
PB,2023,Consumo de Serviços,6149,9.369949737663502e-05
RS,1979,Comércio de Varejo,6148,9.368425920825372e-05
ES,2014,Miscelânea,6144,9.36233065347285e-05
PE,2014,Industrias de Processamento,6144,9.36233065347285e-05
PE,1988,Comércio de Varejo,6138,9.35318775244407e-05
MG,2024,Consumo Duráveis,6137,9.351663935605939e-05
RS,2022,Serviços Públicos,6133,9.345568668253418e-05
MT,2017,Serviços Industriais,6133,9.345568668253418e-05
PE,2017,Serviços Industriais,6128,9.337949584062766e-05
PE,2017,Industrias de Processamento,6127,9.336425767224636e-05
RO,2019,Comércio de Varejo,6126,9.334901950386505e-05
RJ,1973,Serviços Comerciais,6125,9.333378133548375e-05
SC,1977,Serviços Comerciais,6122,9.328806683033984e-05
RO,2024,Comércio de Varejo,6110,9.31052088097642e-05
SP,1971,Comércio de Varejo,6102,9.298330346271377e-05
PR,1981,Comércio de Varejo,6100,9.295282712595116e-05
RS,2009,Industrias de Processamento,6099,9.293758895756986e-05
PR,2012,Consumo de Serviços,6096,9.289187445242594e-05
PA,2025,Transportes,6095,9.287663628404464e-05
MG,1973,Serviços Comerciais,6093,9.284615994728203e-05
SP,1990,Serviços Industriais,6088,9.276996910537552e-05
CE,2020,Transportes,6087,9.275473093699421e-05
MG,2020,Consumo Duráveis,6084,9.27090164318503e-05
RS,1986,Industrias de Processamento,6076,9.258711108479987e-05
MS,2024,Consumo de Serviços,6073,9.254139657965596e-05
SP,1991,Serviços de Distribuição,6072,9.252615841127466e-05
SC,1988,Serviços Comerciais,6069,9.248044390613075e-05
CE,2017,Serviços Comerciais,6068,9.246520573774944e-05
MG,1998,Industrias de Processamento,6068,9.246520573774944e-05
ES,2009,Comércio de Varejo,6067,9.244996756936814e-05
CE,2016,Industrias de Processamento,6066,9.243472940098684e-05
SP,1988,Consumo de Serviços,6062,9.237377672746162e-05
PE,2025,Serviços Industriais,6059,9.232806222231771e-05
RO,2004,Serviços Comerciais,6058,9.231282405393641e-05
RJ,2009,Miscelânea,6058,9.231282405393641e-05
MG,2022,Consumo Duráveis,6054,9.22518713804112e-05
SC,1980,Serviços Comerciais,6049,9.217568053850468e-05
RJ,1975,Serviços Comerciais,6046,9.212996603336077e-05
RS,2012,Consumo de Serviços,6043,9.208425152821686e-05
ES,2018,Serviços de Saúde,6037,9.199282251792903e-05
DF,1997,Comércio de Varejo,6037,9.199282251792903e-05
CE,1987,Comércio de Varejo,6027,9.1840440834116e-05
ES,2020,Transportes,6025,9.180996449735339e-05
RS,2015,Transportes,6022,9.176424999220948e-05
ES,2025,Consumo de Serviços,6022,9.176424999220948e-05
RS,2016,Transportes,6020,9.173377365544687e-05
DF,2009,Comércio de Varejo,6019,9.171853548706557e-05
AM,2024,Consumo de Serviços,6010,9.158139197163385e-05
RS,2023,Serviços Públicos,6007,9.153567746648994e-05
MG,1996,Miscelânea,6003,9.147472479296473e-05
CE,1990,Comércio de Varejo,6000,9.142901028782082e-05
RS,1992,Industrias de Processamento,5999,9.141377211943951e-05
SP,1991,Serviços Industriais,5999,9.141377211943951e-05
MG,2024,Financeiro,5984,9.118519959371996e-05
ES,2025,Serviços Comerciais,5983,9.116996142533865e-05
CE,2010,Serviços Comerciais,5975,9.104805607828823e-05
MG,1985,Miscelânea,5972,9.100234157314432e-05
TO,2024,Comércio de Varejo,5970,9.097186523638171e-05
RJ,2010,Transportes,5966,9.09109125628565e-05
MG,1999,Industrias de Processamento,5965,9.089567439447519e-05
SP,1985,Serviços de Distribuição,5959,9.080424538418737e-05
SC,2014,Serviços de Saúde,5952,9.069757820551824e-05
PE,2011,Industrias de Processamento,5950,9.066710186875564e-05
PR,2020,Serviços Públicos,5950,9.066710186875564e-05
PA,2021,Industrias de Processamento,5948,9.063662553199303e-05
SP,2016,Serviços de Distribuição,5942,9.054519652170521e-05
SP,2008,Financeiro,5936,9.045376751141739e-05
MG,2023,Consumo Duráveis,5926,9.030138582760435e-05
GO,1986,Serviços Comerciais,5919,9.019471864893523e-05
RS,1991,Miscelânea,5918,9.017948048055392e-05
PA,2022,Transportes,5916,9.014900414379131e-05
DF,2020,Serviços Industriais,5914,9.011852780702871e-05
RJ,2024,Serviços Públicos,5911,9.00728133018848e-05
PA,2019,Consumo de Serviços,5911,9.00728133018848e-05
DF,2019,Serviços Industriais,5908,9.002709879674089e-05
MG,1995,Miscelânea,5906,8.999662245997828e-05
SC,1994,Serviços Comerciais,5896,8.984424077616524e-05
RJ,2023,Serviços Públicos,5894,8.981376443940264e-05
MS,2022,Serviços Comerciais,5890,8.975281176587742e-05
MG,1997,Miscelânea,5890,8.975281176587742e-05
BA,1990,Serviços Comerciais,5889,8.973757359749612e-05
CE,2013,Serviços Comerciais,5889,8.973757359749612e-05
PR,2010,Serviços de Saúde,5888,8.972233542911483e-05
CE,1996,Serviços Comerciais,5888,8.972233542911483e-05
MT,2020,Serviços de Saúde,5880,8.96004300820644e-05
MT,2021,Transportes,5874,8.950900107177658e-05
PA,2019,Serviços Industriais,5862,8.932614305120094e-05
SC,1981,Serviços Comerciais,5860,8.929566671443833e-05
RS,1988,Industrias de Processamento,5859,8.928042854605702e-05
PE,2012,Industrias de Processamento,5859,8.928042854605702e-05
AL,2021,Miscelânea,5856,8.923471404091311e-05
PE,2017,Consumo de Serviços,5850,8.914328503062529e-05
PR,2009,Industrias de Processamento,5845,8.906709418871877e-05
MT,2015,Serviços Industriais,5824,8.87470926527114e-05
SC,1991,Serviços Comerciais,5818,8.865566364242358e-05
RS,2024,Serviços Públicos,5816,8.862518730566097e-05
PE,2016,Industrias de Processamento,5810,8.853375829537315e-05
SC,2024,Serviços Públicos,5810,8.853375829537315e-05
CE,2017,Industrias de Processamento,5808,8.850328195861054e-05
RS,2008,Industrias de Processamento,5790,8.822899492774708e-05
TO,2019,Comércio de Varejo,5786,8.816804225422186e-05
PE,2015,Serviços Industriais,5784,8.813756591745926e-05
PR,2011,Transportes,5780,8.807661324393404e-05
RN,2021,Miscelânea,5773,8.796994606526492e-05
GO,2016,Consumo de Serviços,5771,8.793946972850231e-05
SP,2015,Serviços de Distribuição,5769,8.79089933917397e-05
SE,2023,Comércio de Varejo,5767,8.78785170549771e-05
MS,2024,Miscelânea,5764,8.783280254983319e-05
PA,2014,Serviços Comerciais,5759,8.775661170792668e-05
PA,2022,Serviços de Saúde,5757,8.772613537116407e-05
RS,1996,Industrias de Processamento,5753,8.766518269763886e-05
CE,2011,Industrias de Processamento,5750,8.761946819249495e-05
GO,2010,Serviços Industriais,5750,8.761946819249495e-05
SC,1993,Serviços Comerciais,5750,8.761946819249495e-05
RJ,2019,Consumo Duráveis,5746,8.755851551896973e-05
ES,2018,Industrias de Processamento,5744,8.752803918220713e-05
RS,2009,Serviços Industriais,5741,8.748232467706322e-05
PR,1979,Comércio de Varejo,5738,8.74366101719193e-05
PA,2009,Comércio de Varejo,5733,8.736041933001279e-05
BA,1985,Serviços Comerciais,5731,8.732994299325018e-05
RO,2018,Comércio de Varejo,5727,8.726899031972497e-05
MT,2013,Serviços Industriais,5726,8.725375215134366e-05
PA,2024,Serviços de Saúde,5721,8.717756130943714e-05
GO,2015,Serviços de Saúde,5716,8.710137046753063e-05
SC,2011,Miscelânea,5713,8.705565596238672e-05
MT,2019,Serviços Comerciais,5711,8.702517962562411e-05
RN,2022,Consumo de Serviços,5711,8.702517962562411e-05
DF,2008,Comércio de Varejo,5703,8.690327427857368e-05
MS,2023,Transportes,5693,8.675089259476064e-05
SP,1994,Serviços Industriais,5688,8.667470175285413e-05
MG,1994,Miscelânea,5685,8.662898724771022e-05
MS,2022,Transportes,5684,8.661374907932891e-05
RJ,2009,Serviços Industriais,5677,8.650708190065979e-05
PA,2018,Serviços Comerciais,5676,8.649184373227848e-05
BA,2016,Transportes,5674,8.646136739551588e-05
MG,1982,Miscelânea,5670,8.640041472199066e-05
PR,1974,Serviços Comerciais,5668,8.636993838522806e-05
SC,2010,Miscelânea,5667,8.635470021684675e-05
MT,2014,Serviços Industriais,5666,8.633946204846545e-05
RN,2023,Consumo de Serviços,5664,8.630898571170284e-05
GO,2012,Miscelânea,5662,8.627850937494023e-05
SC,2013,Serviços de Saúde,5662,8.627850937494023e-05
GO,2014,Serviços de Saúde,5660,8.624803303817763e-05
PB,2022,Serviços Comerciais,5659,8.623279486979632e-05
MT,2019,Serviços de Saúde,5649,8.608041318598329e-05
PA,2019,Serviços Comerciais,5648,8.606517501760198e-05
MG,2019,Consumo Duráveis,5638,8.591279333378895e-05
CE,2018,Serviços Industriais,5638,8.591279333378895e-05
DF,2017,Serviços Comerciais,5637,8.589755516540764e-05
PE,2016,Serviços Industriais,5629,8.577564981835723e-05
RS,2011,Transportes,5628,8.576041164997593e-05
CE,2017,Consumo de Serviços,5621,8.56537444713068e-05
GO,2016,Serviços de Saúde,5617,8.559279179778159e-05
RJ,2022,Serviços Públicos,5607,8.544041011396855e-05
MA,1997,Serviços Comerciais,5603,8.537945744044334e-05
MA,1986,Comércio de Varejo,5602,8.536421927206203e-05
MS,2020,Miscelânea,5602,8.536421927206203e-05
MG,2021,Produtor Manufatureiro,5594,8.52423139250116e-05
MG,2001,Industrias de Processamento,5592,8.5211837588249e-05
RS,2010,Serviços de Saúde,5591,8.51965994198677e-05
SP,2006,Serviços de Saúde,5591,8.51965994198677e-05
GO,2013,Serviços de Saúde,5582,8.505945590443596e-05
ES,2025,Miscelânea,5581,8.504421773605466e-05
DF,2014,Serviços Comerciais,5576,8.496802689414814e-05
CE,2017,Serviços de Saúde,5565,8.48004070419538e-05
ES,2013,Miscelânea,5558,8.469373986328468e-05
RS,2001,Industrias de Processamento,5558,8.469373986328468e-05
SE,2019,Comércio de Varejo,5558,8.469373986328468e-05
MS,2023,Serviços Comerciais,5555,8.464802535814076e-05
MT,1989,Comércio de Varejo,5555,8.464802535814076e-05
RJ,2020,Consumo Duráveis,5552,8.460231085299685e-05
PA,1990,Comércio de Varejo,5541,8.443469100080251e-05
MA,2022,Consumo de Serviços,5539,8.440421466403991e-05
MA,2021,Miscelânea,5538,8.43889764956586e-05
MT,2020,Consumo de Serviços,5534,8.432802382213339e-05
PE,2014,Serviços Industriais,5530,8.426707114860818e-05
SP,2000,Serviços de Saúde,5528,8.423659481184557e-05
MS,2022,Miscelânea,5525,8.419088030670166e-05
DF,2016,Serviços Comerciais,5524,8.417564213832035e-05
RS,1977,Comércio de Varejo,5523,8.416040396993905e-05
RN,2025,Comércio de Varejo,5520,8.411468946479514e-05
SP,1989,Serviços Industriais,5516,8.405373679126993e-05
PA,2021,Transportes,5514,8.402326045450732e-05
PB,2023,Serviços Comerciais,5506,8.39013551074569e-05
RS,1999,Industrias de Processamento,5506,8.39013551074569e-05
PB,2022,Miscelânea,5501,8.382516426555039e-05
PR,2009,Serviços Industriais,5494,8.371849708688126e-05
EX,2008,Financeiro,5494,8.371849708688126e-05
RS,2000,Industrias de Processamento,5492,8.368802075011865e-05
PB,2021,Consumo de Serviços,5490,8.365754441335605e-05
DF,2017,Consumo de Serviços,5487,8.361182990821214e-05
MG,1980,Miscelânea,5483,8.355087723468692e-05
PB,2022,Consumo de Serviços,5473,8.339849555087389e-05
AM,2024,Transportes,5472,8.338325738249258e-05
MG,2000,Industrias de Processamento,5462,8.323087569867955e-05
SC,1984,Serviços Comerciais,5458,8.316992302515433e-05
SC,2014,Consumo de Serviços,5457,8.315468485677303e-05
SP,1987,Consumo de Serviços,5455,8.312420852001042e-05
EX,2014,Financeiro,5453,8.309373218324781e-05
MS,2018,Serviços Industriais,5451,8.30632558464852e-05
MT,2018,Serviços Comerciais,5439,8.288039782590956e-05
SP,2014,Serviços de Distribuição,5439,8.288039782590956e-05
MG,1988,Industrias de Processamento,5437,8.284992148914696e-05
GO,2015,Consumo de Serviços,5434,8.280420698400305e-05
DF,2021,Transportes,5434,8.280420698400305e-05
AM,2020,Miscelânea,5430,8.274325431047783e-05
RJ,2021,Financeiro,5428,8.271277797371522e-05
SP,1995,Transportes,5427,8.269753980533392e-05
BA,2010,Consumo de Serviços,5425,8.266706346857131e-05
AM,2024,Miscelânea,5423,8.26365871318087e-05
RO,2017,Comércio de Varejo,5422,8.26213489634274e-05
EX,2007,Financeiro,5418,8.256039628990219e-05
PB,2024,Miscelânea,5415,8.251468178475828e-05
AM,2022,Serviços Comerciais,5412,8.246896727961437e-05
PR,2019,Serviços Públicos,5407,8.239277643770785e-05
PA,2023,Serviços de Saúde,5398,8.225563292227612e-05
ES,2012,Serviços Industriais,5394,8.21946802487509e-05
AM,2022,Miscelânea,5394,8.21946802487509e-05
MS,2023,Consumo de Serviços,5393,8.21794420803696e-05
PB,2024,Transportes,5390,8.213372757522569e-05
BA,1979,Serviços Comerciais,5378,8.195086955465006e-05
RJ,2010,Consumo Duráveis,5376,8.192039321788745e-05
RS,1990,Miscelânea,5369,8.181372603921833e-05
PE,2012,Miscelânea,5364,8.173753519731181e-05
SP,1999,Serviços de Tecnologia,5363,8.17222970289305e-05
RS,1993,Miscelânea,5362,8.17070588605492e-05
MT,2024,Industrias de Processamento,5358,8.164610618702399e-05
MS,2023,Miscelânea,5357,8.163086801864268e-05
MT,2008,Comércio de Varejo,5352,8.155467717673617e-05
PE,2017,Transportes,5351,8.153943900835486e-05
PA,2025,Serviços Comerciais,5349,8.150896267159226e-05
BA,2015,Transportes,5343,8.141753366130443e-05
BA,1981,Serviços Comerciais,5342,8.140229549292313e-05
MT,2016,Serviços Industriais,5340,8.137181915616052e-05
BA,2011,Consumo de Serviços,5331,8.123467564072879e-05
RS,1998,Industrias de Processamento,5330,8.121943747234749e-05
PI,2010,Comércio de Varejo,5327,8.117372296720358e-05
MG,1984,Miscelânea,5326,8.115848479882227e-05
MT,2018,Miscelânea,5325,8.114324663044097e-05
PE,2013,Serviços Industriais,5322,8.109753212529706e-05
RS,1989,Miscelânea,5315,8.099086494662793e-05
RJ,2018,Serviços Públicos,5308,8.088419776795881e-05
RS,1992,Miscelânea,5306,8.08537214311962e-05
RN,2021,Consumo de Serviços,5305,8.08384832628149e-05
PE,2017,Serviços de Saúde,5287,8.056419623195143e-05
RS,1995,Miscelânea,5277,8.04118145481384e-05
MT,1994,Comércio de Varejo,5268,8.027467103270667e-05
SC,1992,Serviços Comerciais,5261,8.016800385403754e-05
CE,2025,Serviços Industriais,5258,8.012228934889363e-05
DF,2016,Miscelânea,5256,8.009181301213102e-05
DF,2020,Transportes,5254,8.006133667536843e-05
DF,2016,Consumo de Serviços,5250,8.000038400184322e-05
MS,2024,Serviços de Saúde,5250,8.000038400184322e-05
GO,1985,Comércio de Varejo,5249,7.998514583346191e-05
SP,2013,Serviços de Distribuição,5239,7.983276414964888e-05
BA,2014,Transportes,5237,7.980228781288627e-05
MA,2021,Serviços Comerciais,5236,7.978704964450496e-05
EX,2012,Financeiro,5236,7.978704964450496e-05
PE,1986,Serviços Comerciais,5235,7.977181147612366e-05
PE,2011,Miscelânea,5226,7.963466796069193e-05
DF,2017,Miscelânea,5221,7.955847711878541e-05
TO,2018,Comércio de Varejo,5218,7.95127626136415e-05
AL,2024,Transportes,5214,7.945180994011629e-05
AM,2023,Miscelânea,5213,7.943657177173498e-05
GO,2011,Miscelânea,5208,7.936038092982846e-05
SP,1970,Comércio de Varejo,5206,7.932990459306586e-05
RS,2020,Serviços Públicos,5206,7.932990459306586e-05
SP,2006,Financeiro,5203,7.928419008792195e-05
BA,1991,Serviços Comerciais,5200,7.923847558277804e-05
MA,2021,Consumo de Serviços,5194,7.914704657249021e-05
BA,1989,Serviços Comerciais,5192,7.911657023572761e-05
MG,1998,Miscelânea,5190,7.9086093898965e-05
MT,2021,Industrias de Processamento,5189,7.90708557305837e-05
PA,2008,Comércio de Varejo,5187,7.904037939382109e-05
MS,2022,Consumo de Serviços,5185,7.900990305705848e-05
BA,1985,Comércio de Varejo,5180,7.893371221515196e-05
PR,1978,Comércio de Varejo,5179,7.891847404677066e-05
ES,2017,Serviços Comerciais,5178,7.890323587838936e-05
MA,2024,Miscelânea,5175,7.885752137324545e-05
BA,2012,Consumo de Serviços,5175,7.885752137324545e-05
SC,2013,Consumo de Serviços,5175,7.885752137324545e-05
MS,2025,Comércio de Varejo,5173,7.882704503648284e-05
DF,2025,Serviços de Saúde,5173,7.882704503648284e-05
EX,2013,Financeiro,5170,7.878133053133893e-05
SC,1983,Serviços Comerciais,5167,7.873561602619502e-05
RS,2009,Miscelânea,5159,7.861371067914459e-05
PB,2024,Serviços Industriais,5158,7.859847251076329e-05
MG,1987,Industrias de Processamento,5158,7.859847251076329e-05
AM,2025,Transportes,5157,7.858323434238198e-05
RS,2019,Serviços Públicos,5157,7.858323434238198e-05
SP,1988,Serviços Industriais,5156,7.856799617400068e-05
RS,2004,Industrias de Processamento,5155,7.855275800561938e-05
SP,2001,Financeiro,5154,7.853751983723807e-05
TO,2017,Comércio de Varejo,5153,7.852228166885677e-05
SP,1992,Serviços de Distribuição,5153,7.852228166885677e-05
EX,2010,Financeiro,5148,7.844609082695025e-05
SC,2022,Serviços Públicos,5145,7.840037632180634e-05
PI,2025,Comércio de Varejo,5144,7.838513815342504e-05
PA,2025,Miscelânea,5143,7.836989998504373e-05
PR,2011,Consumo de Serviços,5137,7.827847097475591e-05
DF,2017,Serviços de Saúde,5137,7.827847097475591e-05
RJ,2022,Consumo Duráveis,5134,7.8232756469612e-05
SC,2023,Serviços Públicos,5131,7.818704196446809e-05
CE,2010,Industrias de Processamento,5130,7.817180379608679e-05
PB,2021,Serviços Industriais,5127,7.812608929094289e-05
MT,2017,Miscelânea,5126,7.811085112256159e-05
RJ,2024,Consumo Duráveis,5124,7.808037478579898e-05
ES,2025,Serviços de Saúde,5122,7.804989844903637e-05
PR,1994,Industrias de Processamento,5121,7.803466028065507e-05
AL,2025,Comércio de Varejo,5120,7.801942211227376e-05
PA,2025,Consumo de Serviços,5119,7.800418394389246e-05
MT,2017,Serviços Comerciais,5116,7.795846943874855e-05
SP,1993,Serviços Industriais,5114,7.792799310198594e-05
GO,2009,Serviços Comerciais,5110,7.786704042846073e-05
